,CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
1625,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-14,159,Unhealthy,Ozone,06-037-6012,21
1626,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-15,143,Unhealthy for Sensitive Groups,Ozone,06-037-6012,22
1627,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-16,195,Unhealthy,Ozone,06-037-6012,21
1628,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-17,190,Unhealthy,Ozone,06-037-6012,21
1629,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-18,164,Unhealthy,Ozone,06-037-6012,22
1630,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-19,172,Unhealthy,Ozone,06-037-6012,21
1631,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-20,197,Unhealthy,Ozone,06-037-6012,21
1632,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-21,164,Unhealthy,Ozone,06-037-6012,22
1633,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-22,115,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
1634,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-23,156,Unhealthy,Ozone,06-037-6012,21
1635,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-24,151,Unhealthy,Ozone,06-037-6012,22
1636,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-25,195,Unhealthy,Ozone,06-037-0016,21
1637,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-26,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,21
1638,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-27,115,Unhealthy for Sensitive Groups,Ozone,06-037-9033,22
1639,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-28,115,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
1640,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-29,150,Unhealthy for Sensitive Groups,Ozone,06-037-6012,21
1641,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-06-30,151,Unhealthy,Ozone,06-037-6012,22
1642,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-01,143,Unhealthy for Sensitive Groups,Ozone,06-037-6012,21
1643,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-02,115,Unhealthy for Sensitive Groups,Ozone,06-037-9033,20
1644,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-03,159,Unhealthy,Ozone,06-037-0016,21
1645,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-04,169,Unhealthy,Ozone,06-037-0016,20
1646,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-05,182,Unhealthy,Ozone,06-037-6012,20
1647,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-06,204,Very Unhealthy,Ozone,06-037-6012,21
1648,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-07,224,Very Unhealthy,Ozone,06-037-6012,20
1649,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-08,209,Very Unhealthy,Ozone,06-037-1201,20
1650,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-09,101,Unhealthy for Sensitive Groups,Ozone,06-037-2005,21
1651,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-10,112,Unhealthy for Sensitive Groups,Ozone,06-037-9033,20
1652,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-11,71,Moderate,Ozone,06-037-9033,20
1653,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-12,84,Moderate,Ozone,06-037-9033,21
1654,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-13,97,Moderate,Ozone,06-037-9033,20
1655,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-14,156,Unhealthy,Ozone,06-037-6012,20
1656,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-15,203,Very Unhealthy,Ozone,06-037-6012,21
1657,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-16,159,Unhealthy,Ozone,06-037-6012,20
1658,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-17,101,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
1659,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-18,154,Unhealthy,Ozone,06-037-6012,21
1660,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-19,164,Unhealthy,Ozone,06-037-6012,20
1661,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-20,136,Unhealthy for Sensitive Groups,Ozone,06-037-9033,20
1662,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-21,154,Unhealthy,Ozone,06-037-9033,21
1663,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-22,177,Unhealthy,Ozone,06-037-6012,20
1664,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-23,164,Unhealthy,Ozone,06-037-6012,20
1665,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-24,68,Moderate,PM2.5,06-037-1201,21
1666,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-25,84,Moderate,Ozone,06-037-6012,20
1667,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-26,100,Moderate,Ozone,06-037-6012,20
1668,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-27,105,Unhealthy for Sensitive Groups,Ozone,06-037-6012,21
1669,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-28,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,20
1670,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-29,133,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
1671,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-30,122,Unhealthy for Sensitive Groups,Ozone,06-037-6012,21
1672,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-07-31,164,Unhealthy,Ozone,06-037-6012,20
1673,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-01,140,Unhealthy for Sensitive Groups,Ozone,06-037-1201,20
1674,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-02,122,Unhealthy for Sensitive Groups,Ozone,06-037-1201,21
1675,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-03,161,Unhealthy,Ozone,06-037-1701,20
1676,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-04,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,19
1677,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-05,115,Unhealthy for Sensitive Groups,Ozone,06-037-6012,21
1678,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-06,119,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
1679,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-07,108,Unhealthy for Sensitive Groups,Ozone,06-037-1201,20
1680,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-08,122,Unhealthy for Sensitive Groups,Ozone,06-037-0016,21
1681,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-09,119,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
1682,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-10,143,Unhealthy for Sensitive Groups,Ozone,06-037-1701,20
1683,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-11,140,Unhealthy for Sensitive Groups,Ozone,06-037-1201,21
1684,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-12,156,Unhealthy,Ozone,06-037-6012,20
1685,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-13,150,Unhealthy for Sensitive Groups,Ozone,06-037-0002,20
1686,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-14,97,Moderate,Ozone,06-037-0016,21
1687,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-15,58,Moderate,PM2.5,06-037-1201,20
1688,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-16,90,Moderate,Ozone,06-037-9033,20
1689,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-17,93,Moderate,Ozone,06-037-9033,21
1690,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-18,112,Unhealthy for Sensitive Groups,Ozone,06-037-6012,19
1691,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-19,105,Unhealthy for Sensitive Groups,Ozone,06-037-1701,19
1692,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-20,84,Moderate,PM2.5,06-037-4008,20
1693,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-21,85,Moderate,PM2.5,06-037-4008,19
1694,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-22,97,Moderate,Ozone,06-037-1201,19
1695,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-23,126,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
1696,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-24,115,Unhealthy for Sensitive Groups,Ozone,06-037-6012,19
1697,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-25,154,Unhealthy,Ozone,06-037-6012,19
1698,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-26,190,Unhealthy,Ozone,06-037-0016,20
1699,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-27,164,Unhealthy,Ozone,06-037-0016,19
1700,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-28,201,Very Unhealthy,Ozone,06-037-1701,19
1701,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-29,208,Very Unhealthy,Ozone,06-037-0016,20
1702,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-30,209,Very Unhealthy,Ozone,06-037-1701,19
1703,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-08-31,174,Unhealthy,Ozone,06-037-2005,19
1704,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-01,206,Very Unhealthy,Ozone,06-037-0016,20
1705,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-02,156,Unhealthy,Ozone,06-037-1701,19
1706,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-03,77,Moderate,Ozone,06-037-6012,19
1707,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-04,64,Moderate,PM2.5,06-037-1201,20
1708,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-05,69,Moderate,PM2.5,06-037-1201,19
1709,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-06,65,Moderate,PM2.5,06-037-1201,19
1710,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-07,112,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
1711,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-08,80,Moderate,Ozone,06-037-9033,19
1712,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-09,101,Unhealthy for Sensitive Groups,Ozone,06-037-1701,19
1713,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-10,177,Unhealthy,Ozone,06-037-1701,20
1714,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-11,119,Unhealthy for Sensitive Groups,Ozone,06-037-1701,19
1715,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-12,84,Moderate,Ozone,06-037-1701,19
1716,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-13,63,Moderate,PM2.5,06-037-1201,20
1717,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-14,58,Moderate,PM2.5,06-037-1201,19
1718,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-15,57,Moderate,PM2.5,06-037-1201,19
1719,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-16,80,Moderate,Ozone,06-037-6012,20
1720,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-17,93,Moderate,Ozone,06-037-9033,19
1721,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-18,101,Unhealthy for Sensitive Groups,Ozone,06-037-9033,19
1722,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-19,72,Moderate,PM2.5,06-037-1201,20
1723,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-20,67,Moderate,Ozone,06-037-9033,19
1724,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-21,59,Moderate,PM2.5,06-037-1201,19
1725,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-22,58,Moderate,PM2.5,06-037-1201,20
1726,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-23,64,Moderate,Ozone,06-037-1701,19
1727,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-24,84,Moderate,Ozone,06-037-1103,19
1728,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-25,64,Moderate,Ozone,06-059-2022,20
1729,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-26,93,Moderate,Ozone,06-037-1701,19
1730,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-27,84,Moderate,Ozone,06-059-2022,19
1731,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-28,93,Moderate,Ozone,06-059-2022,20
1732,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-29,119,Unhealthy for Sensitive Groups,Ozone,06-059-2022,19
1733,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-09-30,147,Unhealthy for Sensitive Groups,Ozone,06-037-9033,19
1734,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-01,90,Moderate,Ozone,06-037-6012,20
1735,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-02,71,Moderate,Ozone,06-037-1201,19
1736,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-03,68,Moderate,PM2.5,06-037-1201,19
1737,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-04,71,Moderate,Ozone,06-037-0002,20
1738,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-05,112,Unhealthy for Sensitive Groups,Ozone,06-059-2022,19
1739,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-06,129,Unhealthy for Sensitive Groups,Ozone,06-059-2022,19
1740,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-07,136,Unhealthy for Sensitive Groups,Ozone,06-059-2022,19
1741,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-08,119,Unhealthy for Sensitive Groups,Ozone,06-037-6012,18
1742,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-09,67,Moderate,PM2.5,06-037-4004,19
1743,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-10,69,Moderate,PM2.5,06-059-0007,20
1744,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-11,74,Moderate,Ozone,06-037-9033,19
1745,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-12,87,Moderate,Ozone,06-037-6012,19
1746,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-13,97,Moderate,Ozone,06-037-6012,20
1747,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-14,136,Unhealthy for Sensitive Groups,Ozone,06-037-0002,19
1748,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-15,100,Moderate,Ozone,06-037-1103,19
1749,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-16,87,Moderate,NO2,06-037-4008,20
1750,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-17,108,Unhealthy for Sensitive Groups,Ozone,06-059-2022,19
1751,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-18,119,Unhealthy for Sensitive Groups,Ozone,06-037-0002,19
1752,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-19,94,Moderate,PM2.5,06-037-1201,20
1753,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-20,64,Moderate,PM2.5,06-037-1201,19
1754,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-21,55,Moderate,PM2.5,06-037-1103,18
1755,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-22,67,Moderate,Ozone,06-059-2022,19
1756,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-23,73,Moderate,NO2,06-037-4008,18
1757,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-24,104,Unhealthy for Sensitive Groups,NO2,06-037-4008,18
1758,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-25,71,Moderate,NO2,06-037-4008,19
1759,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-26,76,Moderate,NO2,06-037-4008,18
1760,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-27,97,Moderate,Ozone,06-037-1201,18
1761,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-28,94,Moderate,PM2.5,06-037-1103,19
1762,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-29,118,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,18
1763,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-30,64,Moderate,PM2.5,06-037-1201,18
1764,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-10-31,63,Moderate,PM2.5,06-037-1201,19
1765,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-01,59,Moderate,PM2.5,06-037-1201,19
1766,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-02,50,Good,PM2.5,06-037-1201,19
1767,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-03,54,Moderate,PM2.5,06-037-1201,20
1768,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-04,51,Moderate,PM2.5,06-037-1201,19
1769,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-05,43,Good,PM2.5,06-037-1201,19
1770,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-06,48,Good,PM2.5,06-037-1201,20
1771,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-07,50,Good,PM2.5,06-037-1201,19
1772,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-08,48,Good,NO2,06-037-4008,19
1773,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-09,45,Good,PM2.5,06-037-1201,20
1774,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-10,57,Moderate,PM2.5,06-037-1201,19
1775,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-11,66,Moderate,PM2.5,06-037-1103,19
1776,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-12,92,Moderate,PM2.5,06-037-1103,20
1777,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-13,88,Moderate,PM2.5,06-059-0007,19
1778,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-14,95,Moderate,PM2.5,06-059-0007,19
1779,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-15,91,Moderate,PM2.5,06-059-0007,20
1780,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-16,88,Moderate,NO2,06-037-4006,19
1781,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-17,47,Good,PM2.5,06-037-1201,19
1782,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-18,59,Moderate,PM2.5,06-059-0007,20
1783,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-19,67,Moderate,PM2.5,06-059-0007,19
1784,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-20,74,Moderate,PM2.5,06-037-4008,19
1785,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-21,79,Moderate,NO2,06-059-0008,20
1786,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-22,85,Moderate,NO2,06-059-0008,19
1787,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-23,54,Moderate,PM2.5,06-037-1201,19
1788,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-24,74,Moderate,PM2.5,06-037-1302,20
1789,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-25,81,Moderate,PM2.5,06-037-1103,19
1790,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-26,126,Unhealthy for Sensitive Groups,PM2.5,06-059-0007,19
1791,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-27,71,Moderate,PM2.5,06-037-1103,20
1792,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-28,57,Moderate,NO2,06-037-4008,18
1793,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-29,68,Moderate,PM2.5,06-037-4008,19
1794,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-11-30,79,Moderate,PM2.5,06-037-4004,20
1795,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-01,78,Moderate,PM2.5,06-059-0007,19
1796,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-02,80,Moderate,PM2.5,06-037-4008,19
1797,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-03,77,Moderate,PM2.5,06-037-1302,20
1798,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-04,87,Moderate,PM10,06-059-0007,19
1799,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-05,79,Moderate,PM10,06-059-0007,19
1800,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-06,107,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,20
1801,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-07,91,Moderate,NO2,06-037-4008,19
1802,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-08,101,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,19
1803,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-09,70,Moderate,PM2.5,06-037-4008,20
1804,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-10,62,Moderate,PM2.5,06-037-4008,19
1805,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-11,67,Moderate,PM2.5,06-037-4008,19
1806,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-12,89,Moderate,PM2.5,06-037-4008,20
1807,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-13,88,Moderate,PM2.5,06-037-4008,19
1808,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-14,107,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,19
1809,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-15,100,Moderate,PM2.5,06-037-1201,20
1810,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-16,90,Moderate,PM2.5,06-037-1201,19
1811,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-17,89,Moderate,PM2.5,06-037-4008,19
1812,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-18,56,Moderate,PM2.5,06-037-4008,20
1813,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-19,75,Moderate,PM2.5,06-037-4008,19
1814,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-20,72,Moderate,PM2.5,06-037-4008,19
1815,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-21,62,Moderate,NO2,06-037-4008,20
1816,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-22,70,Moderate,PM2.5,06-037-4008,19
1817,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-23,84,Moderate,PM2.5,06-037-4008,19
1818,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-24,157,Unhealthy,PM2.5,06-037-1302,20
1819,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-25,169,Unhealthy,PM2.5,06-037-4008,19
1820,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-26,155,Unhealthy,PM2.5,06-037-4008,19
1821,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-27,154,Unhealthy,PM2.5,06-037-4008,20
1822,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-28,131,Unhealthy for Sensitive Groups,PM2.5,06-059-0007,19
1823,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-29,90,Moderate,PM2.5,06-037-4008,19
1824,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-30,115,Unhealthy for Sensitive Groups,PM2.5,06-037-1302,20
1825,"Los Angeles-Long Beach-Anaheim, CA",31080,2017-12-31,141,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,19
1826,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-01,180,Unhealthy,PM2.5,06-037-4008,20
1827,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-02,157,Unhealthy,PM2.5,06-059-0007,21
1828,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-03,134,Unhealthy for Sensitive Groups,PM2.5,06-059-0007,19
1829,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-04,98,Moderate,PM2.5,06-059-0007,20
1830,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-05,69,Moderate,PM2.5,06-059-0007,21
1831,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-06,66,Moderate,PM2.5,06-059-0007,20
1832,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-07,92,Moderate,PM2.5,06-037-1103,20
1833,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-08,73,Moderate,PM2.5,06-059-0007,21
1834,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-09,48,Good,PM2.5,06-037-1201,20
1835,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-10,64,Moderate,PM2.5,06-037-1201,20
1836,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-11,83,Moderate,PM2.5,06-037-1602,21
1837,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-12,112,Unhealthy for Sensitive Groups,PM2.5,06-037-4004,20
1838,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-13,55,Moderate,PM2.5,06-037-4008,20
1839,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-14,49,Good,PM2.5,06-037-1302,21
1840,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-15,81,Moderate,PM2.5,06-037-4008,20
1841,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-16,92,Moderate,PM2.5,06-037-1103,20
1842,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-17,98,Moderate,PM2.5,06-059-0007,20
1843,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-18,82,Moderate,PM2.5,06-037-4008,20
1844,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-19,69,Moderate,PM2.5,06-037-1201,20
1845,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-20,40,Good,Ozone,06-037-0002,20
1846,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-21,56,Moderate,PM2.5,06-037-4004,20
1847,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-22,65,Moderate,PM2.5,06-037-4004,20
1848,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-23,56,Moderate,PM2.5,06-037-4008,20
1849,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-24,48,Good,NO2,06-037-1701,19
1850,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-25,54,Moderate,PM2.5,06-037-1103,19
1851,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-26,56,Moderate,PM2.5,06-037-4008,20
1852,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-27,65,Moderate,PM2.5,06-037-4004,19
1853,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-28,68,Moderate,PM2.5,06-037-4008,19
1854,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-29,68,Moderate,NO2,06-037-4008,20
1855,"Los Angeles-Long Beach-Anaheim, CA",31080,2018-01-30,56,Moderate,NO2,06-037-4006,19
